Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
Oeste,Arenoso,Cebada,962.4537168407616,27.708143488529885,True,False,Soleado,79,7.330949189981415
Oeste,Arenoso,Trigo,202.4645668413026,23.44056364926081,False,False,Soleado,115,1.6881635340083918
Sur,Arcilloso,Maiz,718.6840816288088,17.532818303732004,False,False,Lluvioso,93,3.792351109672458
Sur,Siltoso,Trigo,589.0941900368256,30.39714475330025,True,True,Soleado,95,5.221616514200177
Este,Turba,Trigo,558.6410144182762,26.742540044755607,False,True,Soleado,65,5.1636388985236135
Norte,Turba,Trigo,786.6779301961524,37.4210088975716,False,True,Soleado,142,6.415939320902598
Oeste,Arcilloso,Cebada,961.4587249440108,19.71993086414556,True,True,Nublado,65,8.45719533088621
Sur,Siltoso,Trigo,934.7160099710017,32.85559056929672,False,False,Nublado,72,4.83354533422499
Norte,Arcilloso,Maiz,374.9673056959592,19.32865366224873,False,False,Lluvioso,88,2.5794734469200025
Este,Arenoso,Maiz,790.1401832229691,23.877187894709515,True,True,Soleado,81,8.02581029630599
Oeste,Siltoso,Trigo,428.9133977976908,17.297168723909618,False,True,Nublado,119,4.277829837851057
Norte,Siltoso,Maiz,187.433814990636,20.87922992273367,True,False,Lluvioso,132,2.52816349958218
Oeste,Siltoso,Trigo,367.1801809831597,17.39464695637366,True,True,Soleado,136,4.5050134197766125
Este,Arcilloso,Cebada,701.3133965285953,23.31730044539944,True,False,Soleado,108,5.608274608039832
Norte,Arcilloso,Trigo,589.673928015825,36.20279010180726,True,True,Soleado,79,6.773698986099784
Sur,Calcáreo,Trigo,714.7017548189285,15.951074316349226,False,False,Lluvioso,112,4.167216182763102
Este,Calcáreo,Cebada,550.3814897397438,22.495384217720662,False,True,Nublado,76,4.050436665099807
Norte,Arcilloso,Trigo,856.14230476457,35.98068630138235,False,True,Soleado,104,6.293907473162036
Oeste,Arenoso,Trigo,479.5825777638983,16.56945954694665,False,False,Soleado,127,2.223443448476325
Este,Calcáreo,Maiz,844.2505013144093,17.368341736769548,True,True,Lluvioso,83,6.784135649445511
Este,Franco,Cebada,335.6844653126032,25.5883756697768,False,False,Nublado,114,1.5039242238532693
Sur,Siltoso,Trigo,826.0176420878813,26.56541287706906,True,True,Lluvioso,72,6.778815181678062
Oeste,Turba,Maiz,454.0817624125861,38.98864686130693,False,True,Nublado,97,4.687273005845044
Norte,Siltoso,Maiz,186.2392365685092,34.17932352661478,False,True,Lluvioso,86,2.774621781736662
Norte,Arenoso,Cebada,964.8533358631212,34.31023616203439,True,True,Nublado,77,8.026710844815717
Sur,Franco,Trigo,314.5801698240643,19.693892069386266,False,True,Lluvioso,95,3.3818282409775904
Norte,Turba,Trigo,669.3704104935606,16.518328749394247,True,False,Nublado,120,5.165521107413413
Este,Arcilloso,Trigo,557.3582665763477,37.43183403992855,True,True,Lluvioso,121,6.71475173763689
Norte,Franco,Cebada,342.3087169445108,38.381267895995336,True,True,Lluvioso,83,4.845180436718571
Norte,Siltoso,Cebada,105.83250130635646,19.772790777689284,True,False,Nublado,68,1.732639464569428
Este,Turba,Trigo,939.6461869366856,32.13114040116056,True,False,Lluvioso,136,7.181914623546126
Norte,Siltoso,Maiz,586.0339807434682,20.62361956689873,True,True,Nublado,141,5.987896261988547
Norte,Franco,Maiz,342.72780460762283,33.05357638875273,True,True,Nublado,86,6.082052600012874
Sur,Turba,Trigo,770.5292815748566,17.781001365346057,False,False,Lluvioso,142,4.32311765408164
Sur,Calcáreo,Trigo,546.576815117479,27.98388187294817,False,True,Nublado,140,3.800780142355839
Este,Calcáreo,Trigo,866.5702162323824,28.267816322475223,True,True,Soleado,100,6.992156270526767
Norte,Arenoso,Trigo,301.30365270052187,28.35569184109446,True,True,Soleado,106,4.710575928069429
Norte,Arenoso,Trigo,877.9215173787825,20.31793259121815,True,True,Soleado,138,7.261261972005193
Sur,Siltoso,Cebada,678.9651147999326,28.899020163914564,True,False,Lluvioso,142,5.344111023460765
Oeste,Turba,Maiz,189.3330513247641,20.98753053701531,True,False,Lluvioso,93,2.801767471846097
Oeste,Franco,Cebada,451.3966392974871,24.847130916885074,True,True,Lluvioso,144,5.067186294550043
Este,Franco,Trigo,902.7635143291512,22.73745882729276,False,True,Soleado,66,5.720617464430464
Este,Arcilloso,Cebada,397.5766860081904,36.965888714056746,True,False,Lluvioso,93,4.219186782729023
Oeste,Siltoso,Cebada,381.8860924044632,23.852717037537552,False,True,Nublado,86,3.814235682888248
Norte,Turba,Trigo,232.302476697592,20.07712308933025,True,False,Lluvioso,135,2.214616142472948
Norte,Arenoso,Cebada,381.51960634792414,16.000143536079996,True,True,Soleado,86,4.772012306619184
Oeste,Turba,Maiz,731.0805524175803,28.40624260311344,True,True,Soleado,80,7.325191914913576
Este,Calcáreo,Cebada,604.1944554075724,21.35954361911381,False,True,Nublado,109,3.809847970300949
Norte,Turba,Cebada,357.7803429194232,36.17007322125963,True,True,Nublado,118,5.269172684701852
Norte,Calcáreo,Trigo,980.7365497149352,34.06093639524523,False,False,Soleado,114,5.562674716873829
Este,Calcáreo,Cebada,913.8651982866064,18.13326194683594,True,True,Soleado,111,7.765558501954939
Oeste,Franco,Maiz,352.63282874044785,28.1252248011842,False,True,Nublado,116,4.0463826521049935
Norte,Calcáreo,Maiz,828.4376074837012,32.75140391571544,True,True,Lluvioso,70,8.044724734897843
Este,Franco,Cebada,988.0042468505766,23.96663473162414,False,False,Lluvioso,63,5.179221782764481
Sur,Arcilloso,Trigo,325.97438764763626,37.325882542441136,False,True,Nublado,68,3.2541575864506456
Este,Arcilloso,Cebada,825.0619023668112,25.26399489133419,True,True,Lluvioso,71,7.501323369216818
Sur,Arenoso,Cebada,258.22738137515967,38.67746055422856,False,False,Nublado,91,2.278236974220855
Sur,Turba,Cebada,844.7384789312534,35.05664661480517,True,True,Soleado,70,7.4971742289625825
Oeste,Calcáreo,Cebada,181.7487394787136,15.763631481012562,True,False,Nublado,113,2.948657194838148
Norte,Siltoso,Maiz,299.58738143931714,20.307283448988507,True,True,Lluvioso,100,4.53899835600677
Este,Siltoso,Maiz,174.59020942719783,39.36916443149202,True,False,Lluvioso,124,3.0564831723872445
Sur,Siltoso,Maiz,949.2113668249508,26.95313927290856,True,False,Nublado,75,6.6980878301119375
Este,Franco,Trigo,492.181356087035,35.70518622151316,False,True,Lluvioso,125,4.690198978620042
Este,Calcáreo,Cebada,484.3783194512116,30.07136229947526,True,True,Soleado,75,5.5524776640032325
Este,Calcáreo,Maiz,976.9454861502156,25.40472887499944,False,False,Nublado,96,5.328782336930558
Norte,Arenoso,Trigo,370.4885245331549,24.479204159512115,True,False,Soleado,74,4.088623752465562
Oeste,Siltoso,Cebada,437.8817085026452,32.74078905053909,False,True,Nublado,101,4.738087203255722
Este,Turba,Maiz,645.4094074988458,28.03010307454913,False,False,Soleado,110,3.4275879058364427
Norte,Arenoso,Maiz,247.3231343638436,19.21880500638828,True,True,Soleado,105,4.317142894062708
Sur,Arcilloso,Trigo,986.2250922905226,17.532549778363244,True,True,Lluvioso,95,7.472513753561828
Oeste,Arenoso,Maiz,525.518571328599,24.73633022090609,True,False,Soleado,115,5.1530146214409775
Este,Siltoso,Cebada,892.7430571639891,22.15510479047396,False,False,Soleado,111,5.027616124984153
Norte,Calcáreo,Maiz,288.0304522031767,29.63445069334233,False,False,Soleado,105,2.0453238319346347
Norte,Arenoso,Cebada,975.1103067110562,32.208125168152804,True,True,Soleado,115,7.375667970309701
Oeste,Franco,Maiz,392.6975345670423,32.2367355089937,True,True,Nublado,107,5.544307210495084
Este,Arcilloso,Maiz,368.62610893376416,39.160400100309886,False,False,Lluvioso,136,3.0557435190696784
Oeste,Arenoso,Trigo,494.71505234997466,38.89431213067732,False,False,Nublado,86,3.8076171846666447
Norte,Siltoso,Cebada,639.8068153210431,29.007474424477017,True,False,Nublado,84,5.65349430394781
Norte,Siltoso,Maiz,900.5553915163811,32.079382806441984,True,False,Soleado,97,5.967219629532403
Este,Franco,Trigo,639.0659778423857,15.900306502386815,False,False,Lluvioso,132,2.4811200742437296
Norte,Siltoso,Trigo,792.8972469777351,32.57522987199732,False,False,Soleado,112,5.148336607195826
Sur,Franco,Trigo,949.9649483551556,24.896049478773246,False,False,Nublado,98,5.001323020867059
Oeste,Siltoso,Cebada,299.72784076339747,33.47467397449812,True,True,Soleado,73,4.895720867325818
Sur,Siltoso,Trigo,827.8583309650088,28.12196029105656,True,True,Lluvioso,142,6.640114088219855
Este,Siltoso,Maiz,983.6583300577526,33.46635067916089,False,False,Soleado,141,5.061483299514339
Norte,Turba,Maiz,668.727571503225,16.80328494020814,False,False,Lluvioso,148,3.341622547228213
Oeste,Siltoso,Cebada,535.244379046025,28.41173817658838,False,True,Soleado,93,4.627058390488105
Oeste,Arenoso,Trigo,482.6309998255424,31.44940193807333,True,True,Soleado,79,4.455628462943569
Sur,Arenoso,Cebada,850.2649815217559,33.660977907741106,True,False,Nublado,108,6.844188569407276
Este,Siltoso,Maiz,188.2449883266005,31.32655600031779,True,True,Lluvioso,79,3.46414464246231
Este,Arcilloso,Cebada,646.4546791641342,33.986447740058054,False,True,Nublado,75,5.9885674424048005
Oeste,Arcilloso,Cebada,371.0386757514995,38.90444745879802,False,False,Lluvioso,78,2.242283373008841
Oeste,Turba,Trigo,947.4939711717057,16.07644063085538,False,True,Soleado,127,6.745765760934117
Oeste,Arcilloso,Maiz,182.99575815723435,35.05720929035115,False,False,Lluvioso,85,2.0338386695912347
Oeste,Arcilloso,Cebada,675.6178080134338,31.64609964314562,True,False,Lluvioso,139,5.4609139907252
Oeste,Franco,Trigo,332.52260771477665,18.35044914596371,False,True,Nublado,67,3.230301865703054
Este,Siltoso,Cebada,218.60382709779185,20.85245420567692,True,False,Nublado,113,3.524384752854039
Norte,Arenoso,Maiz,384.7123999107522,26.06891519711163,False,True,Nublado,140,3.576200640423296
Este,Siltoso,Trigo,711.1701514696487,31.08173385035165,True,False,Lluvioso,109,5.556893769082257
Oeste,Calcáreo,Maiz,706.1653964370824,33.575768785804456,False,True,Nublado,142,5.242073916274435
Este,Turba,Maiz,956.2517887808206,27.419587694607475,True,False,Soleado,135,6.447066580020686
Norte,Arenoso,Trigo,132.15363204071377,31.51109875021259,False,True,Soleado,99,2.7080370803039435
Sur,Arenoso,Trigo,578.3424614435589,33.80510526798632,False,True,Lluvioso,142,5.2590464035806965
Sur,Arcilloso,Maiz,484.5776884937135,24.19396557588544,False,True,Nublado,95,3.9397430040296992
Sur,Siltoso,Maiz,197.90479118138063,27.51659593157239,False,False,Nublado,95,1.202747537931404
Norte,Turba,Maiz,139.823195868526,29.92334293846169,False,False,Soleado,87,1.6661494414038422
Oeste,Franco,Cebada,842.768769395325,34.99349850633476,True,False,Lluvioso,132,4.948099351359566
Oeste,Calcáreo,Maiz,580.8915451998491,30.01328015678269,True,False,Nublado,101,5.14607967709507
Norte,Franco,Maiz,419.25010525089846,16.10382552296094,True,False,Soleado,70,3.2379899095985123
Este,Siltoso,Trigo,172.61293815909147,35.46890863326979,True,False,Lluvioso,76,3.267596704177507
Este,Franco,Trigo,973.3539299103218,34.85645357936007,False,True,Nublado,98,6.05052970366838
Sur,Arcilloso,Trigo,123.34283456960566,35.0451547644967,False,False,Nublado,62,2.027980997105135
Sur,Turba,Cebada,751.309321311347,33.38874072976772,False,True,Nublado,63,5.790805815484951
Sur,Turba,Cebada,612.5911894961152,34.97300333513981,True,False,Lluvioso,137,5.18012094419398
Oeste,Arenoso,Trigo,605.9891848733606,22.71428965658328,False,True,Lluvioso,62,4.931852704636871
Oeste,Franco,Cebada,223.55250890327108,19.298422246530805,True,False,Soleado,126,3.4587577058855654
Oeste,Franco,Maiz,892.964738791745,19.86379148137503,True,True,Lluvioso,100,8.127719732326714
Sur,Arcilloso,Trigo,195.4385588361676,31.85428432738369,False,False,Soleado,95,0.4645709397797812
Oeste,Siltoso,Trigo,720.0949497616758,28.432157985473783,False,False,Lluvioso,146,3.922711311682164
Sur,Siltoso,Cebada,744.8042464063351,36.62488340513377,True,True,Soleado,101,7.669685270637226
Este,Turba,Trigo,201.49639483820133,30.33101000831464,True,True,Nublado,130,4.595690045300621
Norte,Franco,Trigo,625.1238233690465,17.38550773565111,False,True,Nublado,68,5.151310116338354
Oeste,Franco,Trigo,512.6808448126667,25.79809077486061,True,False,Nublado,77,4.604686896083964
Este,Calcáreo,Trigo,987.5999566176254,15.271874033319724,False,False,Nublado,78,6.456239810091486
Norte,Siltoso,Trigo,300.23903702801783,28.12058768296314,False,False,Nublado,99,1.9466818148363056
Oeste,Arcilloso,Maiz,385.7668960888764,32.249978869390524,False,False,Soleado,134,2.539267869647466
Oeste,Turba,Maiz,976.7365157278434,22.34867635214308,True,True,Nublado,98,8.33655652648434
Norte,Arenoso,Cebada,420.30438998179983,28.53795528695452,True,True,Lluvioso,137,5.397623039588548
Oeste,Siltoso,Trigo,508.3280147546904,18.034376927654208,False,False,Nublado,128,3.4052256494927056
Sur,Calcáreo,Trigo,790.9663159493273,34.98128015209285,False,True,Nublado,116,5.454144753670055
Este,Calcáreo,Cebada,243.96154168734736,20.90318224698029,False,True,Nublado,87,2.5807950496041685
Norte,Siltoso,Trigo,939.0661525263616,38.77535657666172,False,False,Nublado,77,5.528162187219731
Norte,Arcilloso,Trigo,731.6321670439178,32.519299554540616,True,False,Lluvioso,110,6.546908662610005
Este,Arcilloso,Maiz,770.4850543396225,21.49709640659704,True,False,Nublado,70,5.667432590603698
Norte,Siltoso,Trigo,592.7862843808505,27.36393775042552,False,False,Soleado,146,3.4605705046617707
Norte,Arcilloso,Cebada,483.4664016316247,37.2821997593056,False,True,Nublado,65,4.8578855568225325
Sur,Calcáreo,Trigo,118.03676612571452,19.54729965941886,True,False,Soleado,108,1.1528700765841349
Este,Franco,Trigo,581.3484824419343,18.72952440830599,False,True,Soleado,103,4.677697010117703
Oeste,Franco,Cebada,726.0762340361422,34.93459711945846,True,True,Lluvioso,86,6.429616745138285
Este,Franco,Cebada,792.6477796336538,32.20199411800347,True,False,Lluvioso,131,6.924463530882549
Este,Arenoso,Trigo,986.771536795395,33.37185442424504,False,False,Lluvioso,142,6.181850163178064
Oeste,Arcilloso,Cebada,719.0550634165471,32.58125924564952,True,False,Soleado,116,5.508602605277924
Norte,Franco,Cebada,929.8179552225406,28.607808120783467,False,True,Nublado,64,6.577295184072455
Oeste,Franco,Cebada,716.615080127799,36.22425530165708,False,True,Lluvioso,128,5.420139920916034
Oeste,Franco,Cebada,680.7814789847274,39.18239485303808,False,False,Lluvioso,81,5.004324158745423
Norte,Franco,Maiz,116.66779148982856,28.60057411938168,False,False,Lluvioso,68,1.6954994840283248
Sur,Arenoso,Cebada,987.261504315362,15.515917164366156,True,True,Soleado,149,8.60530751626908
Este,Franco,Trigo,572.0986331400869,29.795697843870503,False,False,Nublado,121,3.9833749667414353
Oeste,Calcáreo,Maiz,742.9466365842941,33.46874647426546,False,False,Soleado,117,5.133971458828317
Norte,Siltoso,Maiz,844.5261440039874,36.8927409348475,False,False,Nublado,112,5.025610037701564
Norte,Arcilloso,Maiz,871.8963994377118,39.01719733680162,False,False,Lluvioso,114,4.410226895896759
Sur,Arenoso,Trigo,710.1165530632602,36.45765032389649,True,True,Lluvioso,102,5.766618112956179
Norte,Siltoso,Cebada,456.93306247045854,37.368911667287904,False,False,Soleado,73,4.041327677541475
Oeste,Siltoso,Trigo,156.96289859157432,35.59247633016714,True,False,Soleado,101,2.817397130591487
Sur,Calcáreo,Cebada,830.4907402294712,27.578815371247053,False,True,Nublado,133,6.495234662442849
Sur,Arenoso,Maiz,105.25057947606146,18.32476149282299,True,False,Soleado,140,2.4835854915516853
Oeste,Arenoso,Cebada,632.2670081441711,35.21677904464508,False,False,Soleado,148,3.808096511666476
Sur,Calcáreo,Cebada,436.1249045021029,35.85030832624929,True,True,Lluvioso,142,5.293139348019975
Sur,Arenoso,Maiz,632.9388177832635,36.62890197164549,False,True,Nublado,78,4.978668655545572
Norte,Turba,Trigo,509.7221478559342,31.90415362391148,True,True,Soleado,128,5.932601336801914
Sur,Arcilloso,Cebada,451.5993058422517,34.78547340649679,True,False,Lluvioso,137,5.128354297143718
Norte,Siltoso,Cebada,982.4822710645564,21.67230470999629,False,False,Soleado,118,5.134994095702088
Este,Turba,Cebada,312.3361249497667,30.30767024417981,False,True,Soleado,142,2.638688595799429
Sur,Turba,Maiz,919.574075925564,18.15562275484644,True,False,Soleado,100,7.1343931871976425
Oeste,Franco,Trigo,254.9905130150392,21.68562862591898,True,False,Nublado,76,2.50121755910102
Oeste,Siltoso,Cebada,915.4816987702872,36.44998156567932,False,False,Soleado,144,5.4029182704999
Norte,Turba,Cebada,296.78266106949127,16.504331824762954,True,False,Soleado,104,3.841924980746585
Este,Siltoso,Maiz,832.4714277226111,25.220173032463705,True,False,Soleado,61,6.119546693847701
Sur,Calcáreo,Cebada,935.7195979204372,24.71011106853421,False,True,Lluvioso,88,6.560791245091934
Oeste,Siltoso,Cebada,690.2093153849485,32.08689653071136,True,True,Nublado,86,7.304934779610925
Sur,Arcilloso,Maiz,310.4493440892506,27.312985593990167,False,False,Soleado,102,1.822099856592824
Este,Arenoso,Cebada,192.37784739209656,38.91199892846316,True,True,Soleado,138,4.806834982408058
Sur,Franco,Maiz,299.3332418824193,39.88117451315712,True,False,Soleado,110,3.645124347874552
Sur,Franco,Maiz,651.8150756547567,16.45684678296408,False,True,Soleado,60,5.530588000544986
Este,Siltoso,Cebada,811.7945022598194,37.983145020798005,True,False,Soleado,116,7.012619008090998
Sur,Turba,Trigo,907.728404040624,17.63949755046865,False,False,Lluvioso,138,4.347284454486123
Oeste,Arenoso,Trigo,481.635914816836,24.74845385556516,True,True,Soleado,73,4.907547806388216
Este,Arenoso,Cebada,513.7950213149119,27.96064590756353,True,True,Soleado,143,5.997484661337917
Oeste,Turba,Maiz,568.2606074653213,17.3976956801756,True,True,Lluvioso,91,6.198140924763693
Norte,Siltoso,Trigo,290.06090439161494,20.97698265382844,True,False,Nublado,125,3.1205435639400263
Norte,Siltoso,Cebada,610.1475658298782,38.6218097835702,True,False,Nublado,131,5.502776538926449
Sur,Arenoso,Trigo,288.6470242399418,18.208796811738576,False,True,Nublado,92,2.4870243211511585
Norte,Arenoso,Trigo,806.6917643372811,22.03088724102168,True,False,Lluvioso,132,6.402939604082424
Norte,Arenoso,Trigo,608.1844825345445,25.68681246538969,False,True,Lluvioso,135,4.4483771872410935
Oeste,Franco,Maiz,896.3001170305923,34.54437512049729,True,False,Soleado,111,6.301884934291782
Norte,Calcáreo,Trigo,262.6813400905831,23.829827659632706,False,True,Soleado,130,2.90778226794682
Oeste,Calcáreo,Maiz,841.2182244520831,22.556448577963515,False,True,Soleado,70,6.788769412433162
Norte,Arcilloso,Maiz,834.2744099553897,30.91668693479417,False,True,Lluvioso,125,5.476830710667601
Norte,Calcáreo,Cebada,516.0817724492952,19.794255687405563,True,False,Lluvioso,137,4.936228898190791
Norte,Franco,Cebada,582.4680991973216,19.08368912575648,False,True,Lluvioso,137,5.659652978532474
